code_activity,name_activity,description,ar_name_activity,ar_description,category_code,category_name_fr,category_name_ar,subcategory_code,subcategory_name_fr,subcategory_name_ar,subfield,field
040101,Agent de maintenance de machines de bureau,,عون صيانة آلات المكتب,,040000,Prestations à domicile,الخدمات المنزلية,040100,Maintenance informatique et bureautique,صيانة أجهزة الإعلام الآلي والمكتبية,39,4
030801,Coach sportif,,مدرب رياضي,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030800,Coaching sportif et de bien-être,توجيه رياضي ولياقة بدنية,38,3
030702,Paysagiste,,منسق الحدائق,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030700,Services de jardinage et d'entretien paysager,خدمات البستنة وصيانة الحدائق,37,3
030701,Jardinier(ère),,بستاني,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030700,Services de jardinage et d'entretien paysager,خدمات البستنة وصيانة الحدائق,37,3
030603,Assistant(e) aux rendez-vous médicaux,,مساعد(ة) في المواعيد الطبية,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030600,Accompagnement des personnes dans leurs déplacements,مرافقة الأفراد أثناء تنقلهم,36,3
030602,Aide aux courses,,مساعد(ة)  في التسوق,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030600,Accompagnement des personnes dans leurs déplacements,مرافقة الأفراد أثناء تنقلهم,36,3
030601,Chauffeur(se) de personnes,,سائق(ة) للأفراد,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030600,Accompagnement des personnes dans leurs déplacements,مرافقة الأفراد أثناء تنقلهم,36,3
030503,Coach scolaire,,مدرب مدرسي,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030500,Aide aux devoirs et soutien scolaire à domicile,المساعدة في الواجبات المنزلية والدعم الأكاديمي في المنزل,35,3
030502,Tuteur(trice) scolaire,,معلم(ة) خصوصي(ة) مدرسي(ة),,030000,Services à la personne,الخدمات الموجهة للأشخاص,030500,Aide aux devoirs et soutien scolaire à domicile,المساعدة في الواجبات المنزلية والدعم الأكاديمي في المنزل,35,3
030501,Enseignant(e) particulier(e),,مدرس(ة) خصوصي(ة),,030000,Services à la personne,الخدمات الموجهة للأشخاص,030500,Aide aux devoirs et soutien scolaire à domicile,المساعدة في الواجبات المنزلية والدعم الأكاديمي في المنزل,35,3
030403,Livraison de repas à domicile,,توصيل الوجبات إلى المنزل,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030400,Préparation de repas à domicile,تحضير الوجبات في المنزل,34,3
030402,Chef à domicile,,شَيف منزلي,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030400,Préparation de repas à domicile,تحضير الوجبات في المنزل,34,3
030401,Cuisinier(ère) à domicile,,طباخ(ة) منزلي(ة),,030000,Services à la personne,الخدمات الموجهة للأشخاص,030400,Préparation de repas à domicile,تحضير الوجبات في المنزل,34,3
030303,Kinésithérapeute,,أخصائي في العلاج طبيعي,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030300,Assistance aux personnes en perte d'autonomie,مساعدة الأشخاص الذين فقدوا استقلاليتهم,33,3
030302,Ergothérapeute,,أخصائي في العلاج الوظيفي,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030300,Assistance aux personnes en perte d'autonomie,مساعدة الأشخاص الذين فقدوا استقلاليتهم,33,3
030301,Assistant(e) de vie,,مساعد(ة) في الحياة,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030300,Assistance aux personnes en perte d'autonomie,مساعدة الأشخاص الذين فقدوا استقلاليتهم,33,3
030206,Accompagnateur/trice de personnes à mobilité réduite,,مرافق/مرافقة للأشخاص ذوي الحركة المحدودة,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030200,Aide à domicile pour les personnes âgées ou handicapées,المساعدة المنزلية لكبار السن أو المعاقين,32,3
030205,Accompagnateur/trice de personnes âgées,,مرافق/مرافقة لكبار السن,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030200,Aide à domicile pour les personnes âgées ou handicapées,المساعدة المنزلية لكبار السن أو المعاقين,32,3
030204,Aide à domicile,,مساعد منزلي,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030200,Aide à domicile pour les personnes âgées ou handicapées,المساعدة المنزلية لكبار السن أو المعاقين,32,3
030203,Infirmier(ère) à domicile,,ممرض/ممرضة منزلية,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030200,Aide à domicile pour les personnes âgées ou handicapées,المساعدة المنزلية لكبار السن أو المعاقين,32,3
030202,Aide-soignant(e),,ممرض/ممرضة مساعدة,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030200,Aide à domicile pour les personnes âgées ou handicapées,المساعدة المنزلية لكبار السن أو المعاقين,32,3
030201,Auxiliaire de vie,,مُرَافِق(ة) في الحَيَاة,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030200,Aide à domicile pour les personnes âgées ou handicapées,المساعدة المنزلية لكبار السن أو المعاقين,32,3
030104,Garde d'enfants malades,,رعاية الأطفال المرضى,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030100,Garde d'enfants à domicile,رعاية الأطفال في المنزل,31,3
030103,Garde d'enfants partagée,,رعاية الأطفال المشتركة,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030100,Garde d'enfants à domicile,رعاية الأطفال في المنزل,31,3
030102,Auxiliaire parentale,,مساعدة الوالدين في رعاية الأطفال,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030100,Garde d'enfants à domicile,رعاية الأطفال في المنزل,31,3
030101,Garde d'enfants,,جليسة أطفال,,030000,Services à la personne,الخدمات الموجهة للأشخاص,030100,Garde d'enfants à domicile,رعاية الأطفال في المنزل,31,3
021911,Gérant(e) de résidence Airbnb ou autre plateforme de location de logements,,مسير خدمات الاسكان أو أي منصة أخرى لتأجير أماكن الإقامة,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,021900,Activités connexes,أنشطة ذات صلة,30,2
021910,Gestionnaire de réseaux sociaux pour des entreprises en ligne,,مسير وسائل التواصل الاجتماعي لشركات عبر الإنترنت,,020000,Services numériques et activités connexes,الخدمات الرقمية والأنشطة ذات الصلة,021900,Activités connexes,أنشطة ذات صلة,30,2
